0.324,-0.885726239597945,-1.47467058697124,-2.15094411059168,-2.66019797223748,-0.885726254701542,1.4847007057224e-05,1
0.326,-0.885671834534788,-1.47456192084751,-2.15037203969013,-2.66087882605775,-0.885671849826165,1.50315968463326e-05,1
0.328,-0.885617096912577,-1.47445308889007,-2.14979623162377,-2.66156358360875,-0.885617112392898,1.5217331480575e-05,1
0.33,-0.88556202677538,-1.47434409996522,-2.1492166826341,-2.6622522397829,-0.88556204244581,1.54042111159468e-05,1
0.332,-0.88550662416703,-1.47423496298045,-2.14863338894051,-2.66294478945358,-0.885506640028734,1.55922359111514e-05,1
0.334,-0.885450889131108,-1.47412568688416,-2.14804634674023,-2.66364122747542,-0.885450905185252,1.5781406027659e-05,1
0.336,-0.885394821710941,-1.47401628066547,-2.14745555220833,-2.66434154868444,-0.885394837958689,1.59717216297154e-05,1
0.338,-0.885338421949581,-1.47390675335403,-2.14686100149779,-2.66504574789832,-0.8853384383921,1.61631828844041e-05,1
0.34,-0.885281689889808,-1.47379711401976,-2.14626269073939,-2.66575381991658,-0.885281706528262,1.63557899616588e-05,1
0.342,-0.885224625574108,-1.47368737177269,-2.14566061604181,-2.66646575952077,-0.885224642409664,1.65495430343157e-05,1
0.344,-0.885167229044672,-1.4735775357627,-2.14505477349157,-2.66718156147476,-0.885167246078496,1.67444422781413e-05,1
0.346,-0.885109500343382,-1.47346761517935,-2.14444515915305,-2.66790122052486,-0.885109517576639,1.69404878718656e-05,1
0.348,-0.885051439511797,-1.47335761925163,-2.1438317690685,-2.66862473140013,-0.885051456945654,1.71376799972318e-05,1
0.35,-0.884993046591149,-1.47324755724778,-2.14321459925799,-2.66935208881249,-0.884993064226773,1.73360188390194e-05,1
0.352,-0.884934321622331,-1.47313743847505,-2.14259364571946,-2.67008328745705,-0.884934339460888,1.75355045850876e-05,1
0.354,-0.884875264645882,-1.4730272722795,-2.1419689044287,-2.67081832201222,-0.884875282688539,1.77361374264182e-05,1
0.356,-0.884815875701982,-1.47291706804579,-2.14134037133933,-2.67155718714002,-0.884815893949906,1.79379175571403e-05,1
0.358,-0.884756154830438,-1.47280683519695,-2.14070804238281,-2.67229987748622,-0.884756173284798,1.81408451745812e-05,1
